order_item_id,order_id,product_id,quantity,unit_price,line_total,discount_pct,created_at
2495,571,112,4,11.06,44.24,0.05,2025-06-09 13:37:00
2496,572,41,4.9,11.51,56.4,0.08,2025-06-09 16:21:00
2497,573,117,1,2.35,2.35,0.08,2025-06-10 22:33:00
2498,573,138,5.9,6.93,40.89,0.13,2025-06-10 22:33:00
2499,573,77,3,11.44,34.32,0.06,2025-06-10 22:33:00
2500,573,86,1,9.12,9.12,0.11,2025-06-10 22:33:00
2501,574,81,4,8.05,32.2,0.04,2025-06-10 15:41:00
2502,574,77,3,2.16,6.48,0.12,2025-06-10 15:41:00
2503,574,2,0.9,4.76,4.28,0.05,2025-06-10 15:41:00
2504,574,40,6,6.55,39.3,0.07,2025-06-10 15:41:00
2505,574,94,4,10.74,42.96,0.12,2025-06-10 15:41:00
2506,575,125,3,9.29,27.87,0.02,2025-06-10 22:13:00
2507,575,78,1,9.11,9.11,0.09,2025-06-10 22:13:00
2508,575,59,2,9.23,18.46,0.14,2025-06-10 22:13:00
2509,575,12,5,8.52,42.6,0.01,2025-06-10 22:13:00
2510,575,80,4,6.06,24.24,0.11,2025-06-10 22:13:00
2511,575,127,4.4,5.37,23.63,0.1,2025-06-10 22:13:00
2512,575,28,2,8.13,16.26,0.0,2025-06-10 22:13:00
2513,575,125,2,9.72,19.44,0.11,2025-06-10 22:13:00
2514,576,69,3,10.19,30.57,0.07,2025-06-11 15:39:00
2515,576,74,6,6.28,37.68,0.14,2025-06-11 15:39:00
2516,576,52,5,9.18,45.9,0.07,2025-06-11 15:39:00
2517,576,129,1,11.53,11.53,0.1,2025-06-11 15:39:00
2518,576,109,4,6.49,25.96,0.08,2025-06-11 15:39:00
2519,576,89,4,1.76,7.04,0.05,2025-06-11 15:39:00
2520,576,107,1,10.39,10.39,0.06,2025-06-11 15:39:00
2521,577,12,4,11.24,44.96,0.04,2025-06-11 20:22:00
2522,577,65,1,4.43,4.43,0.13,2025-06-11 20:22:00
2523,577,81,2.8,10.43,29.2,0.01,2025-06-11 20:22:00
2524,577,54,4,11.82,47.28,0.03,2025-06-11 20:22:00
2525,577,67,1,6.37,6.37,0.06,2025-06-11 20:22:00
2526,578,18,1,11.41,11.41,0.1,2025-06-11 21:29:00
2527,578,110,4,10.23,40.92,0.13,2025-06-11 21:29:00
2528,578,143,6,10.59,63.54,0.09,2025-06-11 21:29:00
2529,578,142,4,7.07,28.28,0.12,2025-06-11 21:29:00
2530,578,105,1,7.07,7.07,0.14,2025-06-11 21:29:00
2531,578,15,4,7.71,30.84,0.04,2025-06-11 21:29:00
2532,578,53,2,2.57,5.14,0.05,2025-06-11 21:29:00
2533,579,109,1.8,11.32,20.38,0.02,2025-06-12 16:09:00
2534,579,73,6,9.31,55.86,0.02,2025-06-12 16:09:00
2535,580,53,5,1.54,7.7,0.12,2025-06-12 11:45:00
2536,580,109,6.0,7.99,47.94,0.13,2025-06-12 11:45:00
2537,580,93,2,9.84,19.68,0.0,2025-06-12 11:45:00
2538,580,39,0.6,2.67,1.6,0.06,2025-06-12 11:45:00
2539,580,53,3,6.14,18.42,0.06,2025-06-12 11:45:00
2540,580,75,3.8,4.06,15.43,0.01,2025-06-12 11:45:00
2541,580,77,6,0.91,5.46,0.13,2025-06-12 11:45:00
2542,581,121,1.7,1.97,3.35,0.12,2025-06-12 11:53:00
2543,581,45,3,10.45,31.35,0.15,2025-06-12 11:53:00
2544,581,53,3,1.96,5.88,0.11,2025-06-12 11:53:00
2545,582,106,3.6,8.44,30.38,0.02,2025-06-13 19:51:00
2546,582,63,5,0.54,2.7,0.13,2025-06-13 19:51:00
2547,582,150,6,11.83,70.98,0.14,2025-06-13 19:51:00
2548,582,18,2,11.06,22.12,0.15,2025-06-13 19:51:00
2549,582,17,1,8.04,8.04,0.02,2025-06-13 19:51:00
2550,582,21,5,0.85,4.25,0.14,2025-06-13 19:51:00
2551,583,109,2,5.01,10.02,0.11,2025-06-13 16:41:00
2552,583,78,5,1.35,6.75,0.04,2025-06-13 16:41:00
2553,583,107,3,7.19,21.57,0.04,2025-06-13 16:41:00
2554,583,3,5.9,6.15,36.29,0.01,2025-06-13 16:41:00
2555,583,45,5,3.7,18.5,0.15,2025-06-13 16:41:00
2556,583,58,2,4.47,8.94,0.1,2025-06-13 16:41:00
2557,583,28,2,8.67,17.34,0.11,2025-06-13 16:41:00
2558,584,115,3,5.27,15.81,0.12,2025-06-13 19:07:00
2559,584,150,1,9.85,9.85,0.12,2025-06-13 19:07:00
2560,584,64,2.7,5.73,15.47,0.01,2025-06-13 19:07:00
2561,585,33,4,4.29,17.16,0.04,2025-06-14 14:55:00
2562,585,75,5,1.33,6.65,0.05,2025-06-14 14:55:00
2563,586,130,2,10.96,21.92,0.14,2025-06-14 06:11:00
2564,586,19,3,7.25,21.75,0.07,2025-06-14 06:11:00
2565,586,106,1.0,5.1,5.1,0.01,2025-06-14 06:11:00
2566,586,91,3,2.08,6.24,0.14,2025-06-14 06:11:00
2567,587,35,4,1.75,7.0,0.09,2025-06-14 09:13:00
2568,587,84,6,11.18,67.08,0.1,2025-06-14 09:13:00
2569,587,7,2,6.97,13.94,0.08,2025-06-14 09:13:00
2570,588,149,2,8.22,16.44,0.11,2025-06-14 10:50:00
2571,588,66,3,5.77,17.31,0.13,2025-06-14 10:50:00
2572,588,105,1,8.8,8.8,0.04,2025-06-14 10:50:00
2573,588,139,4,4.45,17.8,0.05,2025-06-14 10:50:00
2574,588,9,5,10.28,51.4,0.1,2025-06-14 10:50:00
2575,589,103,5,2.66,13.3,0.14,2025-06-14 20:33:00
2576,589,145,6,9.52,57.12,0.05,2025-06-14 20:33:00
2577,589,49,1,11.12,11.12,0.09,2025-06-14 20:33:00
2578,589,73,4.0,0.85,3.4,0.06,2025-06-14 20:33:00
2579,589,144,6,3.14,18.84,0.01,2025-06-14 20:33:00
2580,589,136,1,11.95,11.95,0.07,2025-06-14 20:33:00
2581,590,36,5.2,3.07,15.96,0.1,2025-06-15 07:12:00
2582,591,141,1,11.35,11.35,0.02,2025-06-15 09:29:00
2583,591,148,4,10.3,41.2,0.06,2025-06-15 09:29:00
2584,591,57,1,2.79,2.79,0.07,2025-06-15 09:29:00
2585,591,76,5,3.07,15.35,0.13,2025-06-15 09:29:00
2586,592,108,4,7.87,31.48,0.09,2025-06-15 17:42:00
2587,592,1,6,10.36,62.16,0.07,2025-06-15 17:42:00
2588,592,74,2,7.27,14.54,0.07,2025-06-15 17:42:00
2589,592,9,4,9.92,39.68,0.03,2025-06-15 17:42:00
2590,592,63,1.9,7.37,14.0,0.09,2025-06-15 17:42:00
2591,592,88,2.8,6.82,19.1,0.08,2025-06-15 17:42:00
2592,593,13,5,11.63,58.15,0.06,2025-06-15 06:36:00
2593,593,32,1.4,2.94,4.12,0.01,2025-06-15 06:36:00
2594,593,46,4,1.97,7.88,0.04,2025-06-15 06:36:00
2595,593,127,1,8.39,8.39,0.08,2025-06-15 06:36:00
2596,594,79,1.0,3.88,3.88,0.02,2025-06-15 07:40:00
2597,595,120,1,0.97,0.97,0.01,2025-06-16 07:07:00
2598,595,149,1,5.68,5.68,0.08,2025-06-16 07:07:00
2599,595,82,2.9,9.22,26.74,0.03,2025-06-16 07:07:00
2600,595,80,3,3.31,9.93,0.06,2025-06-16 07:07:00
2601,595,147,3.7,11.65,43.11,0.08,2025-06-16 07:07:00
2602,595,71,1.1,6.61,7.27,0.14,2025-06-16 07:07:00
2603,596,128,1.7,1.76,2.99,0.14,2025-06-16 10:46:00
2604,596,90,5.6,6.73,37.69,0.04,2025-06-16 10:46:00
2605,596,45,1,1.69,1.69,0.14,2025-06-16 10:46:00
2606,596,150,2,9.19,18.38,0.09,2025-06-16 10:46:00
2607,596,4,2,8.11,16.22,0.04,2025-06-16 10:46:00
2608,596,47,4,7.65,30.6,0.11,2025-06-16 10:46:00
2609,596,10,2,9.24,18.48,0.02,2025-06-16 10:46:00
2610,597,108,4,10.3,41.2,0.01,2025-06-16 12:27:00
2611,597,100,6,6.52,39.12,0.14,2025-06-16 12:27:00
2612,597,19,3,0.69,2.07,0.03,2025-06-16 12:27:00
2613,597,121,5,5.8,29.0,0.04,2025-06-16 12:27:00
2614,597,50,1.0,2.76,2.76,0.04,2025-06-16 12:27:00
2615,597,146,6,7.67,46.02,0.1,2025-06-16 12:27:00
2616,597,115,2,4.93,9.86,0.06,2025-06-16 12:27:00
2617,597,131,0.5,1.91,0.95,0.14,2025-06-16 12:27:00
2618,598,142,2,3.07,6.14,0.13,2025-06-17 10:48:00
2619,598,20,5,5.27,26.35,0.05,2025-06-17 10:48:00
2620,599,104,4,1.32,5.28,0.02,2025-06-17 06:36:00
2621,599,144,2,9.28,18.56,0.13,2025-06-17 06:36:00
2622,599,16,5,11.66,58.3,0.15,2025-06-17 06:36:00
2623,599,82,3,0.89,2.67,0.08,2025-06-17 06:36:00
2624,599,48,5.1,2.91,14.84,0.0,2025-06-17 06:36:00
2625,599,113,4,1.77,7.08,0.13,2025-06-17 06:36:00
2626,599,44,3.8,8.12,30.86,0.03,2025-06-17 06:36:00
2627,599,83,4,1.24,4.96,0.14,2025-06-17 06:36:00
2628,600,148,4,11.4,45.6,0.1,2025-06-17 17:46:00
2629,600,25,3,4.14,12.42,0.07,2025-06-17 17:46:00
2630,600,46,6,3.96,23.76,0.12,2025-06-17 17:46:00
2631,600,133,3,2.1,6.3,0.06,2025-06-17 17:46:00
2632,600,147,6,1.79,10.74,0.08,2025-06-17 17:46:00
2633,601,27,3,8.96,26.88,0.07,2025-06-18 06:49:00
2634,601,64,5,10.44,52.2,0.01,2025-06-18 06:49:00
2635,602,110,2.8,11.92,33.38,0.1,2025-06-18 18:19:00
2636,602,16,5,0.61,3.05,0.09,2025-06-18 18:19:00
2637,602,52,2,11.91,23.82,0.13,2025-06-18 18:19:00
2638,602,58,2.3,1.2,2.76,0.11,2025-06-18 18:19:00
2639,602,82,4,1.09,4.36,0.14,2025-06-18 18:19:00
2640,602,77,3,4.83,14.49,0.1,2025-06-18 18:19:00
2641,602,53,5,2.23,11.15,0.05,2025-06-18 18:19:00
2642,602,93,4.7,5.7,26.79,0.05,2025-06-18 18:19:00
2643,603,87,5,11.29,56.45,0.1,2025-06-18 19:07:00
2644,603,104,3.5,9.97,34.9,0.03,2025-06-18 19:07:00
2645,603,43,6,9.0,54.0,0.14,2025-06-18 19:07:00
2646,603,119,1.1,6.54,7.19,0.1,2025-06-18 19:07:00
2647,603,42,6,6.38,38.28,0.09,2025-06-18 19:07:00
2648,603,149,6,3.39,20.34,0.06,2025-06-18 19:07:00
2649,604,56,1,2.9,2.9,0.08,2025-06-19 08:27:00
2650,604,72,4,9.15,36.6,0.1,2025-06-19 08:27:00
2651,604,106,5,11.9,59.5,0.03,2025-06-19 08:27:00
2652,605,40,3.6,3.73,13.43,0.12,2025-06-19 16:20:00
2653,605,45,6,3.06,18.36,0.08,2025-06-19 16:20:00
2654,606,101,1.8,7.17,12.91,0.13,2025-06-19 17:58:00
2655,607,129,3,4.73,14.19,0.01,2025-06-20 17:18:00
2656,607,139,3,6.7,20.1,0.08,2025-06-20 17:18:00
2657,608,22,0.5,10.74,5.37,0.05,2025-06-20 06:07:00
2658,608,58,5.5,2.32,12.76,0.02,2025-06-20 06:07:00
2659,608,122,4.2,10.52,44.18,0.0,2025-06-20 06:07:00
2660,608,115,5,11.44,57.2,0.05,2025-06-20 06:07:00
2661,609,110,5,7.22,36.1,0.07,2025-06-20 13:06:00
2662,609,36,1.3,9.0,11.7,0.06,2025-06-20 13:06:00
2663,610,45,4,10.93,43.72,0.05,2025-06-21 20:06:00
2664,610,75,2,3.93,7.86,0.06,2025-06-21 20:06:00
2665,610,135,5,2.51,12.55,0.0,2025-06-21 20:06:00
2666,610,44,5,5.55,27.75,0.08,2025-06-21 20:06:00
2667,610,75,6,2.95,17.7,0.03,2025-06-21 20:06:00
2668,610,102,0.6,6.87,4.12,0.06,2025-06-21 20:06:00
2669,610,27,6,5.03,30.18,0.13,2025-06-21 20:06:00
2670,611,61,6,10.74,64.44,0.05,2025-06-21 19:28:00
2671,612,132,3,9.5,28.5,0.1,2025-06-21 21:19:00
2672,613,147,1.0,9.78,9.78,0.04,2025-06-21 20:27:00
2673,613,57,6,0.9,5.4,0.14,2025-06-21 20:27:00
2674,613,16,6,1.63,9.78,0.06,2025-06-21 20:27:00
2675,613,97,2,6.53,13.06,0.05,2025-06-21 20:27:00
2676,613,82,3,9.13,27.39,0.08,2025-06-21 20:27:00
2677,614,117,4,2.25,9.0,0.13,2025-06-21 18:10:00
2678,614,91,5.1,7.79,39.73,0.08,2025-06-21 18:10:00
2679,614,135,1,4.9,4.9,0.15,2025-06-21 18:10:00
2680,614,107,6,8.09,48.54,0.01,2025-06-21 18:10:00
2681,614,100,3,5.32,15.96,0.0,2025-06-21 18:10:00
2682,614,27,5,8.09,40.45,0.03,2025-06-21 18:10:00
2683,615,98,2,10.87,21.74,0.04,2025-06-22 10:44:00
2684,615,7,6,6.15,36.9,0.08,2025-06-22 10:44:00
2685,616,121,2,10.26,20.52,0.02,2025-06-22 08:50:00
2686,616,20,1,10.56,10.56,0.14,2025-06-22 08:50:00
2687,616,71,1.7,6.54,11.12,0.03,2025-06-22 08:50:00
2688,616,69,1,5.8,5.8,0.12,2025-06-22 08:50:00
2689,616,4,2,7.59,15.18,0.06,2025-06-22 08:50:00
2690,616,44,4.1,11.89,48.75,0.1,2025-06-22 08:50:00
2691,617,109,1,3.4,3.4,0.05,2025-06-22 13:34:00
2692,618,51,4,9.29,37.16,0.04,2025-06-22 16:50:00
2693,618,148,3,3.44,10.32,0.12,2025-06-22 16:50:00
2694,618,44,5,8.49,42.45,0.04,2025-06-22 16:50:00
2695,618,149,0.5,9.5,4.75,0.08,2025-06-22 16:50:00
2696,619,92,2,1.05,2.1,0.09,2025-06-22 18:50:00
2697,619,91,5.1,10.54,53.75,0.08,2025-06-22 18:50:00
2698,620,41,4,2.41,9.64,0.14,2025-06-23 15:06:00
2699,620,84,4,8.97,35.88,0.15,2025-06-23 15:06:00
2700,621,72,5,1.23,6.15,0.13,2025-06-23 13:53:00
2701,621,76,1.9,11.59,22.02,0.11,2025-06-23 13:53:00
2702,621,94,4.7,6.09,28.62,0.09,2025-06-23 13:53:00
2703,622,62,5,11.54,57.7,0.04,2025-06-23 20:51:00
2704,622,60,4,4.58,18.32,0.03,2025-06-23 20:51:00
2705,622,150,2,10.19,20.38,0.08,2025-06-23 20:51:00
2706,623,135,1.7,0.8,1.36,0.06,2025-06-24 11:06:00
2707,623,66,3,6.9,20.7,0.1,2025-06-24 11:06:00
2708,623,33,1,6.43,6.43,0.12,2025-06-24 11:06:00
2709,623,86,3,11.28,33.84,0.08,2025-06-24 11:06:00
2710,623,127,3,7.22,21.66,0.13,2025-06-24 11:06:00
2711,623,31,2,5.87,11.74,0.03,2025-06-24 11:06:00
2712,624,14,3,3.46,10.38,0.09,2025-06-24 08:15:00
2713,625,146,0.9,1.94,1.75,0.14,2025-06-24 08:28:00
2714,625,3,4.4,4.6,20.24,0.08,2025-06-24 08:28:00
2715,625,130,5,5.06,25.3,0.1,2025-06-24 08:28:00
2716,625,125,4,3.88,15.52,0.04,2025-06-24 08:28:00
2717,626,104,1,5.59,5.59,0.03,2025-06-25 18:57:00
2718,626,97,3,10.29,30.87,0.12,2025-06-25 18:57:00
2719,626,68,0.5,1.71,0.85,0.0,2025-06-25 18:57:00
2720,626,112,2,6.26,12.52,0.02,2025-06-25 18:57:00
2721,626,34,6,11.36,68.16,0.09,2025-06-25 18:57:00
2722,626,2,5,3.34,16.7,0.05,2025-06-25 18:57:00
2723,626,103,2.7,9.4,25.38,0.05,2025-06-25 18:57:00
2724,627,96,5.5,5.32,29.26,0.04,2025-06-25 20:32:00
2725,627,144,2,8.16,16.32,0.01,2025-06-25 20:32:00
2726,627,51,5,1.3,6.5,0.05,2025-06-25 20:32:00
2727,627,67,5,1.27,6.35,0.05,2025-06-25 20:32:00
2728,627,125,3,2.3,6.9,0.12,2025-06-25 20:32:00
2729,627,132,3.9,0.63,2.46,0.14,2025-06-25 20:32:00
2730,627,92,2.5,9.02,22.55,0.13,2025-06-25 20:32:00
2731,627,102,4.1,11.79,48.34,0.03,2025-06-25 20:32:00
2732,628,61,5.3,1.57,8.32,0.04,2025-06-25 21:42:00
2733,628,126,3,5.74,17.22,0.05,2025-06-25 21:42:00
2734,628,126,5.3,5.67,30.05,0.07,2025-06-25 21:42:00
2735,628,71,5,0.96,4.8,0.15,2025-06-25 21:42:00
2736,628,118,5,4.07,20.35,0.12,2025-06-25 21:42:00
2737,628,100,3,7.11,21.33,0.14,2025-06-25 21:42:00
2738,628,60,1,9.47,9.47,0.0,2025-06-25 21:42:00
2739,628,52,3,0.74,2.22,0.07,2025-06-25 21:42:00
2740,629,139,6,7.18,43.08,0.14,2025-06-26 11:32:00
2741,629,133,1,3.87,3.87,0.02,2025-06-26 11:32:00
2742,629,128,3,5.44,16.32,0.1,2025-06-26 11:32:00
2743,629,55,5.2,10.99,57.15,0.12,2025-06-26 11:32:00
2744,629,129,5,5.75,28.75,0.07,2025-06-26 11:32:00
2745,629,18,4,11.46,45.84,0.09,2025-06-26 11:32:00
2746,629,26,5,5.82,29.1,0.03,2025-06-26 11:32:00
2747,630,79,1,0.87,0.87,0.08,2025-06-26 20:46:00
2748,630,85,5,11.05,55.25,0.06,2025-06-26 20:46:00
2749,630,29,4,4.27,17.08,0.07,2025-06-26 20:46:00
2750,630,41,1,6.86,6.86,0.02,2025-06-26 20:46:00
2751,631,43,5,7.67,38.35,0.13,2025-06-26 14:57:00
2752,631,131,6,2.39,14.34,0.09,2025-06-26 14:57:00
2753,632,104,3.4,1.65,5.61,0.1,2025-06-27 21:18:00
2754,632,144,3,2.72,8.16,0.11,2025-06-27 21:18:00
2755,633,72,5.4,2.84,15.34,0.08,2025-06-27 11:18:00
2756,634,145,4,0.75,3.0,0.12,2025-06-27 19:01:00
2757,634,112,3,3.44,10.32,0.11,2025-06-27 19:01:00
2758,634,25,2.2,0.55,1.21,0.11,2025-06-27 19:01:00
2759,634,70,2.9,5.22,15.14,0.02,2025-06-27 19:01:00
2760,634,32,2.8,11.64,32.59,0.01,2025-06-27 19:01:00
2761,634,125,2.8,9.02,25.26,0.03,2025-06-27 19:01:00
2762,635,79,5.6,9.04,50.62,0.04,2025-06-28 11:59:00
2763,635,125,6,7.39,44.34,0.13,2025-06-28 11:59:00
2764,635,96,5.2,11.08,57.62,0.07,2025-06-28 11:59:00
2765,635,50,4,7.76,31.04,0.13,2025-06-28 11:59:00
2766,635,71,3,6.35,19.05,0.13,2025-06-28 11:59:00
2767,635,144,6,11.63,69.78,0.04,2025-06-28 11:59:00
2768,636,18,6,4.21,25.26,0.15,2025-06-28 14:34:00
2769,636,37,6,7.29,43.74,0.12,2025-06-28 14:34:00
2770,636,127,5,4.22,21.1,0.11,2025-06-28 14:34:00
2771,636,1,1,5.97,5.97,0.14,2025-06-28 14:34:00
2772,636,6,5.8,2.31,13.4,0.06,2025-06-28 14:34:00
2773,636,16,1.2,10.85,13.02,0.06,2025-06-28 14:34:00
2774,636,102,4,4.55,18.2,0.07,2025-06-28 14:34:00
2775,636,1,2,10.64,21.28,0.09,2025-06-28 14:34:00
2776,637,27,2,9.02,18.04,0.05,2025-06-28 22:28:00
2777,637,106,3,2.55,7.65,0.1,2025-06-28 22:28:00
2778,637,41,5,11.04,55.2,0.1,2025-06-28 22:28:00
2779,637,54,6,1.66,9.96,0.14,2025-06-28 22:28:00
2780,637,105,2,11.23,22.46,0.03,2025-06-28 22:28:00
2781,637,113,4.6,4.09,18.81,0.14,2025-06-28 22:28:00
2782,637,102,2,7.11,14.22,0.05,2025-06-28 22:28:00
2783,637,80,3,10.69,32.07,0.02,2025-06-28 22:28:00
2784,638,14,4,9.78,39.12,0.15,2025-06-28 17:42:00
2785,638,132,4.1,8.34,34.19,0.07,2025-06-28 17:42:00
2786,638,6,1,4.18,4.18,0.12,2025-06-28 17:42:00
2787,638,90,5.0,5.02,25.1,0.01,2025-06-28 17:42:00
2788,638,66,3.9,11.89,46.37,0.03,2025-06-28 17:42:00
2789,638,35,4.7,1.14,5.36,0.12,2025-06-28 17:42:00
2790,638,111,4,5.17,20.68,0.05,2025-06-28 17:42:00
2791,639,84,4.0,3.69,14.76,0.09,2025-06-28 11:15:00
2792,640,106,3,3.04,9.12,0.03,2025-06-29 17:58:00
2793,640,43,5,9.07,45.35,0.14,2025-06-29 17:58:00
2794,641,141,3,6.87,20.61,0.01,2025-06-29 15:17:00
2795,641,133,2.3,3.08,7.08,0.02,2025-06-29 15:17:00
2796,641,97,4,10.36,41.44,0.11,2025-06-29 15:17:00
2797,641,144,3,4.32,12.96,0.06,2025-06-29 15:17:00
2798,641,105,1.2,5.57,6.68,0.15,2025-06-29 15:17:00
2799,641,90,4,0.6,2.4,0.14,2025-06-29 15:17:00
2800,641,41,3,0.92,2.76,0.06,2025-06-29 15:17:00
2801,641,127,3,3.83,11.49,0.02,2025-06-29 15:17:00
2802,642,88,5,7.2,36.0,0.13,2025-06-29 22:08:00
2803,642,140,6,2.49,14.94,0.14,2025-06-29 22:08:00
2804,642,144,2,10.55,21.1,0.04,2025-06-29 22:08:00
2805,642,111,2.6,2.65,6.89,0.1,2025-06-29 22:08:00
2806,643,94,4.9,11.44,56.06,0.13,2025-06-29 20:53:00
2807,643,115,3,1.37,4.11,0.09,2025-06-29 20:53:00
2808,644,134,2.3,1.27,2.92,0.15,2025-06-29 18:40:00
2809,644,117,3,9.3,27.9,0.04,2025-06-29 18:40:00
2810,644,86,1,8.19,8.19,0.09,2025-06-29 18:40:00
2811,644,127,2,1.79,3.58,0.14,2025-06-29 18:40:00
2812,644,107,4,3.69,14.76,0.06,2025-06-29 18:40:00
2813,644,82,4.3,11.03,47.43,0.12,2025-06-29 18:40:00
2814,644,64,1.3,10.24,13.31,0.12,2025-06-29 18:40:00
2815,644,116,4.2,1.59,6.68,0.15,2025-06-29 18:40:00
2816,645,70,1,2.43,2.43,0.11,2025-06-30 20:19:00
2817,645,19,5,3.63,18.15,0.12,2025-06-30 20:19:00
2818,646,64,3,6.87,20.61,0.11,2025-06-30 09:07:00
2819,646,31,4,6.43,25.72,0.07,2025-06-30 09:07:00
2820,646,64,0.6,10.29,6.17,0.05,2025-06-30 09:07:00
2821,646,139,5,10.54,52.7,0.05,2025-06-30 09:07:00
2822,646,131,1.2,0.68,0.82,0.03,2025-06-30 09:07:00
2823,647,88,5,10.15,50.75,0.02,2025-06-30 07:22:00
2824,648,87,6,3.05,18.3,0.14,2025-07-01 12:26:00
2825,649,10,1,9.45,9.45,0.15,2025-07-01 18:31:00
2826,649,25,4,7.04,28.16,0.06,2025-07-01 18:31:00
2827,649,36,1,2.35,2.35,0.14,2025-07-01 18:31:00
2828,649,75,4,10.04,40.16,0.12,2025-07-01 18:31:00
2829,649,37,2,8.62,17.24,0.11,2025-07-01 18:31:00
2830,649,89,2,5.06,10.12,0.02,2025-07-01 18:31:00
2831,649,118,3,7.65,22.95,0.12,2025-07-01 18:31:00
2832,650,150,6,4.19,25.14,0.01,2025-07-01 07:18:00
2833,650,45,5,2.21,11.05,0.04,2025-07-01 07:18:00
2834,650,21,3,9.07,27.21,0.06,2025-07-01 07:18:00
2835,650,91,1,9.23,9.23,0.06,2025-07-01 07:18:00
2836,650,126,5,7.76,38.8,0.03,2025-07-01 07:18:00
2837,651,148,1,3.99,3.99,0.14,2025-07-02 14:10:00
2838,651,146,4,3.84,15.36,0.02,2025-07-02 14:10:00
2839,651,70,5,4.93,24.65,0.13,2025-07-02 14:10:00
2840,651,145,2,9.63,19.26,0.02,2025-07-02 14:10:00
2841,651,33,1,5.93,5.93,0.02,2025-07-02 14:10:00
2842,652,142,4,3.43,13.72,0.14,2025-07-02 20:50:00
2843,652,106,1.7,10.46,17.78,0.05,2025-07-02 20:50:00
2844,652,93,3,6.76,20.28,0.02,2025-07-02 20:50:00
2845,652,4,5,2.8,14.0,0.04,2025-07-02 20:50:00
2846,652,10,3,3.62,10.86,0.12,2025-07-02 20:50:00
2847,653,37,4,6.42,25.68,0.05,2025-07-02 14:51:00
2848,653,140,1,7.28,7.28,0.0,2025-07-02 14:51:00
2849,653,99,5,2.76,13.8,0.06,2025-07-02 14:51:00
2850,653,107,4,5.51,22.04,0.02,2025-07-02 14:51:00
2851,653,62,2,1.45,2.9,0.03,2025-07-02 14:51:00
2852,654,60,1,6.62,6.62,0.09,2025-07-03 17:14:00
2853,654,89,6,11.89,71.34,0.13,2025-07-03 17:14:00
2854,654,9,5.8,11.18,64.84,0.13,2025-07-03 17:14:00
2855,654,35,1,1.51,1.51,0.07,2025-07-03 17:14:00
2856,654,21,1,5.34,5.34,0.08,2025-07-03 17:14:00
2857,654,93,1,2.04,2.04,0.06,2025-07-03 17:14:00
2858,655,69,3,8.17,24.51,0.04,2025-07-03 19:56:00
2859,655,73,5,1.34,6.7,0.11,2025-07-03 19:56:00
2860,655,48,6,8.55,51.3,0.12,2025-07-03 19:56:00
2861,655,111,6,5.41,32.46,0.07,2025-07-03 19:56:00
2862,655,147,4,5.35,21.4,0.07,2025-07-03 19:56:00
2863,656,121,6,2.06,12.36,0.01,2025-07-03 08:23:00
2864,656,25,5.3,3.9,20.67,0.08,2025-07-03 08:23:00
2865,656,131,4.6,10.23,47.06,0.03,2025-07-03 08:23:00
2866,656,5,6,6.78,40.68,0.07,2025-07-03 08:23:00
2867,656,122,3,7.91,23.73,0.03,2025-07-03 08:23:00
2868,657,37,1.7,3.1,5.27,0.09,2025-07-04 21:45:00
2869,657,35,2.5,9.29,23.22,0.07,2025-07-04 21:45:00
2870,657,47,3,4.66,13.98,0.1,2025-07-04 21:45:00
2871,657,13,1.1,9.75,10.73,0.08,2025-07-04 21:45:00
2872,657,89,1.0,11.14,11.14,0.08,2025-07-04 21:45:00
2873,658,9,2.6,6.61,17.19,0.09,2025-07-04 20:08:00
2874,658,102,5,6.13,30.65,0.12,2025-07-04 20:08:00
2875,658,77,4.8,9.22,44.26,0.12,2025-07-04 20:08:00
2876,658,74,6,7.7,46.2,0.13,2025-07-04 20:08:00
2877,658,144,4.1,9.6,39.36,0.05,2025-07-04 20:08:00
2878,658,122,2.6,8.57,22.28,0.11,2025-07-04 20:08:00
2879,658,63,2,6.55,13.1,0.04,2025-07-04 20:08:00
2880,659,39,3,4.07,12.21,0.01,2025-07-04 12:33:00
2881,660,122,3,5.23,15.69,0.15,2025-07-05 20:35:00
2882,660,116,1,6.48,6.48,0.11,2025-07-05 20:35:00
2883,660,133,2,8.75,17.5,0.11,2025-07-05 20:35:00
2884,660,21,5,4.24,21.2,0.11,2025-07-05 20:35:00
2885,660,84,5,2.05,10.25,0.15,2025-07-05 20:35:00
2886,660,30,3,9.11,27.33,0.03,2025-07-05 20:35:00
2887,660,86,1,1.5,1.5,0.04,2025-07-05 20:35:00
2888,661,127,4,2.08,8.32,0.1,2025-07-05 22:20:00
2889,661,130,5,4.86,24.3,0.12,2025-07-05 22:20:00
2890,661,75,5,11.35,56.75,0.13,2025-07-05 22:20:00
2891,661,119,6,6.0,36.0,0.09,2025-07-05 22:20:00
2892,662,35,3.5,7.92,27.72,0.0,2025-07-05 16:47:00
2893,662,8,1.9,6.3,11.97,0.06,2025-07-05 16:47:00
2894,662,107,4,2.6,10.4,0.01,2025-07-05 16:47:00
2895,663,83,1,3.41,3.41,0.09,2025-07-05 08:28:00
2896,663,11,4,5.62,22.48,0.09,2025-07-05 08:28:00
2897,663,4,1,0.52,0.52,0.04,2025-07-05 08:28:00
2898,663,91,4,10.85,43.4,0.04,2025-07-05 08:28:00
